gameid,player_id,carries,rush_yards,rush_fumbles,rush_tds,targets,receptions,rec_yards,raw_yac,rec_fumbles,rec_tds,ac_tds,rec_raw_airyards,caught_airyards,attempts,completions,pass_yards,pass_raw_airyards,comp_airyards,timeshit,interceptions,pass_tds,air_tds,season,team,pos,player_name
2017112602,00-0023500,17.0,62.0,0.0,1.0,5.0,2.0,17.0,23.0,0.0,0.0,0.0,-8.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,F.Gore
2017120305,00-0023500,13.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,F.Gore
2017121000,00-0023500,36.0,130.0,0.0,0.0,1.0,1.0,10.0,7.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,F.Gore
2017121400,00-0023500,10.0,31.0,0.0,0.0,4.0,3.0,37.0,39.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,F.Gore
2017122300,00-0023500,17.0,68.0,0.0,0.0,2.0,2.0,18.0,27.0,0.0,1.0,1.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,F.Gore
2017123103,00-0023500,24.0,100.0,0.0,0.0,3.0,3.0,11.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,IND,RB,F.Gore
2017091009,00-0031325,0.0,0.0,0.0,0.0,5.0,5.0,58.0,27.0,0.0,0.0,0.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017091711,00-0031325,0.0,0.0,0.0,0.0,2.0,2.0,30.0,22.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017092100,00-0031325,0.0,0.0,0.0,0.0,7.0,6.0,106.0,26.0,0.0,2.0,1.0,89.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017100104,00-0031325,0.0,0.0,0.0,0.0,2.0,1.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017100808,00-0031325,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017101508,00-0031325,0.0,0.0,0.0,0.0,4.0,1.0,11.0,1.0,0.0,0.0,0.0,96.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017102205,00-0031325,0.0,0.0,0.0,0.0,5.0,3.0,42.0,6.0,0.0,0.0,0.0,79.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017110504,00-0031325,0.0,0.0,0.0,0.0,2.0,1.0,67.0,13.0,0.0,1.0,1.0,78.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017111208,00-0031325,0.0,0.0,0.0,0.0,3.0,2.0,41.0,23.0,0.0,1.0,1.0,35.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017111904,00-0031325,0.0,0.0,0.0,0.0,4.0,3.0,36.0,11.0,0.0,0.0,0.0,64.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017112607,00-0031325,0.0,0.0,0.0,0.0,9.0,4.0,82.0,27.0,0.0,1.0,0.0,143.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017120311,00-0031325,0.0,0.0,0.0,0.0,4.0,3.0,38.0,7.0,0.0,1.0,1.0,66.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017121011,00-0031325,0.0,0.0,0.0,0.0,7.0,3.0,21.0,16.0,0.0,1.0,0.0,89.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017121708,00-0031325,0.0,0.0,0.0,0.0,5.0,2.0,14.0,0.0,0.0,0.0,0.0,38.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017122407,00-0031325,0.0,0.0,0.0,0.0,7.0,3.0,30.0,6.0,0.0,1.0,0.0,55.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,WR,S.Watkins
2017091009,00-0032241,18.0,46.0,1.0,1.0,6.0,5.0,56.0,55.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017091711,00-0032241,16.0,85.0,2.0,1.0,4.0,3.0,48.0,34.0,0.0,1.0,1.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017092100,00-0032241,28.0,113.0,1.0,2.0,7.0,5.0,36.0,31.0,0.0,1.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017100104,00-0032241,23.0,121.0,0.0,0.0,8.0,7.0,94.0,72.0,0.0,1.0,1.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017100808,00-0032241,14.0,44.0,1.0,1.0,4.0,2.0,7.0,4.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017101508,00-0032241,23.0,116.0,0.0,0.0,1.0,1.0,4.0,7.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017102205,00-0032241,22.0,106.0,0.0,1.0,8.0,4.0,48.0,41.0,0.0,0.0,0.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017110504,00-0032241,16.0,59.0,0.0,2.0,3.0,2.0,52.0,47.0,0.0,0.0,0.0,-3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017111208,00-0032241,11.0,68.0,0.0,0.0,7.0,6.0,68.0,52.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017111904,00-0032241,15.0,37.0,0.0,1.0,4.0,3.0,19.0,23.0,0.0,0.0,0.0,3.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017112607,00-0032241,17.0,92.0,0.0,0.0,7.0,4.0,54.0,56.0,0.0,0.0,0.0,-4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017120311,00-0032241,19.0,74.0,0.0,0.0,7.0,6.0,84.0,92.0,0.0,0.0,0.0,-11.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017121011,00-0032241,13.0,97.0,0.0,3.0,5.0,3.0,39.0,44.0,0.0,0.0,0.0,-7.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017121708,00-0032241,21.0,152.0,0.0,3.0,3.0,3.0,28.0,30.0,0.0,1.0,1.0,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017122407,00-0032241,22.0,118.0,0.0,0.0,13.0,10.0,158.0,161.0,0.0,2.0,2.0,10.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,RB,T.Gurley
2017091009,00-0033895,0.0,0.0,0.0,0.0,1.0,1.0,39.0,9.0,0.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017091711,00-0033895,0.0,0.0,0.0,0.0,3.0,3.0,95.0,59.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017100104,00-0033895,0.0,0.0,0.0,0.0,3.0,1.0,8.0,4.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017100808,00-0033895,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017101508,00-0033895,0.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017110504,00-0033895,1.0,13.0,0.0,0.0,2.0,1.0,44.0,10.0,0.0,0.0,0.0,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017111208,00-0033895,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017111904,00-0033895,0.0,0.0,0.0,0.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017112607,00-0033895,0.0,0.0,0.0,0.0,1.0,1.0,9.0,10.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017120311,00-0033895,0.0,0.0,0.0,0.0,4.0,2.0,7.0,1.0,0.0,1.0,0.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017121011,00-0033895,0.0,0.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017121708,00-0033895,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017123114,00-0033895,0.0,0.0,0.0,0.0,6.0,3.0,16.0,4.0,1.0,0.0,0.0,52.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,LA,TE,G.Everett
2017091010,00-0028002,0.0,0.0,0.0,0.0,13.0,9.0,85.0,66.0,0.0,0.0,0.0,43.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017091713,00-0028002,1.0,10.0,0.0,0.0,9.0,6.0,60.0,35.0,0.0,0.0,0.0,59.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017092800,00-0028002,0.0,0.0,0.0,0.0,4.0,4.0,44.0,11.0,0.0,1.0,0.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017100810,00-0028002,0.0,0.0,0.0,0.0,5.0,4.0,29.0,20.0,0.0,0.0,0.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017101503,00-0028002,0.0,0.0,0.0,0.0,3.0,3.0,28.0,12.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017102203,00-0028002,0.0,0.0,0.0,0.0,4.0,2.0,15.0,21.0,1.0,0.0,0.0,58.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017110600,00-0028002,1.0,1.0,0.0,0.0,5.0,5.0,58.0,40.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017111201,00-0028002,4.0,8.0,0.0,0.0,4.0,3.0,52.0,39.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017111902,00-0028002,1.0,0.0,0.0,0.0,6.0,3.0,34.0,9.0,0.0,0.0,0.0,46.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017112611,00-0028002,0.0,0.0,0.0,0.0,4.0,4.0,58.0,37.0,0.0,1.0,1.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017121003,00-0028002,0.0,0.0,0.0,0.0,8.0,8.0,39.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017121701,00-0028002,0.0,0.0,0.0,0.0,14.0,7.0,84.0,44.0,0.0,1.0,1.0,108.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017122301,00-0028002,1.0,-6.0,0.0,0.0,7.0,4.0,22.0,13.0,0.0,0.0,0.0,92.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017123102,00-0028002,1.0,4.0,0.0,0.0,6.0,4.0,45.0,26.0,0.0,1.0,1.0,35.0,19.0,1.0,1.0,10.0,-5.0,-5.0,0.0,0.0,0.0,0.0,2017,GB,WR,R.Cobb
2017091010,00-0028434,1.0,-3.0,0.0,0.0,4.0,4.0,63.0,10.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017091712,00-0028434,0.0,0.0,0.0,0.0,9.0,6.0,44.0,15.0,0.0,0.0,0.0,61.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017092410,00-0028434,0.0,0.0,0.0,0.0,15.0,10.0,105.0,42.0,0.0,1.0,0.0,123.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017100113,00-0028434,0.0,0.0,0.0,0.0,3.0,3.0,35.0,9.0,0.0,0.0,0.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017100808,00-0028434,0.0,0.0,0.0,0.0,8.0,4.0,37.0,12.0,0.0,0.0,0.0,76.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017102211,00-0028434,0.0,0.0,0.0,0.0,12.0,9.0,92.0,19.0,0.0,1.0,1.0,187.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017102908,00-0028434,0.0,0.0,0.0,0.0,10.0,6.0,54.0,9.0,0.0,0.0,0.0,110.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017110508,00-0028434,0.0,0.0,0.0,0.0,12.0,7.0,108.0,25.0,0.0,1.0,1.0,186.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017110900,00-0028434,0.0,0.0,0.0,0.0,6.0,5.0,95.0,62.0,0.0,0.0,0.0,35.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017112000,00-0028434,0.0,0.0,0.0,0.0,6.0,2.0,40.0,0.0,0.0,1.0,0.0,77.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017112608,00-0028434,1.0,-5.0,0.0,0.0,3.0,2.0,25.0,8.0,0.0,0.0,0.0,27.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017120313,00-0028434,0.0,0.0,0.0,0.0,7.0,5.0,85.0,26.0,0.0,1.0,1.0,88.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017121005,00-0028434,0.0,0.0,0.0,0.0,6.0,3.0,78.0,3.0,0.0,1.0,0.0,199.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017121708,00-0028434,0.0,0.0,0.0,0.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,66.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017122411,00-0028434,0.0,0.0,0.0,0.0,6.0,4.0,35.0,9.0,0.0,1.0,0.0,90.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017123115,00-0028434,0.0,0.0,0.0,0.0,5.0,4.0,90.0,25.0,0.0,2.0,0.0,72.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SEA,WR,D.Baldwin
2017091010,00-0029263,2.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,14.0,158.0,278.0,115.0,3.0,0.0,0.0,0.0,2017,SEA,QB,R.Wilson
2017091712,00-0029263,8.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,23.0,198.0,280.0,87.0,7.0,0.0,1.0,0.0,2017,SEA,QB,R.Wilson
2017092410,00-0029263,7.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,29.0,373.0,444.0,236.0,9.0,0.0,4.0,2.0,2017,SEA,QB,R.Wilson
2017100113,00-0029263,4.0,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,308.0,322.0,234.0,4.0,2.0,2.0,1.0,2017,SEA,QB,R.Wilson
2017100808,00-0029263,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,198.0,266.0,102.0,8.0,1.0,1.0,1.0,2017,SEA,QB,R.Wilson
2017102211,00-0029263,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,27.0,334.0,399.0,199.0,6.0,0.0,3.0,2.0,2017,SEA,QB,R.Wilson
2017102908,00-0029263,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,26.0,442.0,581.0,352.0,5.0,1.0,4.0,3.0,2017,SEA,QB,R.Wilson
2017110508,00-0029263,10.0,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,23.0,291.0,549.0,170.0,7.0,2.0,2.0,0.0,2017,SEA,QB,R.Wilson
2017110900,00-0029263,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,238.0,261.0,130.0,2.0,0.0,2.0,2.0,2017,SEA,QB,R.Wilson
2017112000,00-0029263,7.0,86.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,26.0,258.0,264.0,101.0,5.0,1.0,2.0,2.0,2017,SEA,QB,R.Wilson
2017112608,00-0029263,6.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,228.0,331.0,127.0,6.0,1.0,2.0,2.0,2017,SEA,QB,R.Wilson
2017120313,00-0029263,5.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,20.0,228.0,209.0,108.0,5.0,0.0,4.0,3.0,2017,SEA,QB,R.Wilson
2017121005,00-0029263,5.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,17.0,274.0,458.0,181.0,4.0,3.0,3.0,1.0,2017,SEA,QB,R.Wilson
2017121708,00-0029263,4.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,14.0,180.0,365.0,74.0,2.0,0.0,1.0,0.0,2017,SEA,QB,R.Wilson
2017122411,00-0029263,6.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,93.0,183.0,42.0,2.0,0.0,2.0,2.0,2017,SEA,QB,R.Wilson
2017123115,00-0029263,5.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,221.0,197.0,110.0,4.0,0.0,2.0,2.0,2017,SEA,QB,R.Wilson
2017091010,00-0031381,0.0,0.0,0.0,0.0,7.0,3.0,47.0,16.0,0.0,0.0,0.0,127.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017091713,00-0031381,0.0,0.0,0.0,0.0,10.0,8.0,99.0,47.0,0.0,1.0,0.0,76.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017092411,00-0031381,0.0,0.0,0.0,0.0,6.0,3.0,60.0,26.0,1.0,0.0,0.0,47.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017092800,00-0031381,0.0,0.0,0.0,0.0,5.0,2.0,13.0,6.0,0.0,1.0,1.0,56.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017100810,00-0031381,0.0,0.0,0.0,0.0,11.0,7.0,66.0,19.0,0.0,2.0,0.0,69.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017101503,00-0031381,0.0,0.0,0.0,0.0,10.0,5.0,54.0,7.0,0.0,1.0,1.0,104.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017102203,00-0031381,0.0,0.0,0.0,0.0,5.0,2.0,12.0,3.0,0.0,0.0,0.0,39.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017110600,00-0031381,0.0,0.0,0.0,0.0,10.0,7.0,53.0,18.0,0.0,0.0,0.0,115.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017111201,00-0031381,0.0,0.0,0.0,0.0,8.0,5.0,90.0,18.0,0.0,1.0,0.0,86.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017111902,00-0031381,0.0,0.0,0.0,0.0,10.0,8.0,126.0,22.0,0.0,0.0,0.0,128.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017112611,00-0031381,0.0,0.0,0.0,0.0,9.0,5.0,82.0,32.0,0.0,1.0,1.0,83.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017120304,00-0031381,0.0,0.0,0.0,0.0,6.0,4.0,42.0,31.0,0.0,0.0,0.0,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017121003,00-0031381,0.0,0.0,0.0,0.0,14.0,10.0,84.0,68.0,0.0,2.0,1.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017121701,00-0031381,0.0,0.0,0.0,0.0,7.0,5.0,57.0,25.0,0.0,1.0,0.0,76.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,GB,WR,D.Adams
2017091011,00-0028116,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017092100,00-0028116,0.0,0.0,0.0,0.0,4.0,2.0,23.0,3.0,0.0,0.0,0.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017100109,00-0028116,0.0,0.0,0.0,0.0,12.0,3.0,52.0,12.0,0.0,0.0,0.0,179.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017100803,00-0028116,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017101506,00-0028116,0.0,0.0,0.0,0.0,5.0,2.0,66.0,9.0,0.0,1.0,1.0,80.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017102209,00-0028116,0.0,0.0,0.0,0.0,1.0,1.0,15.0,7.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017102906,00-0028116,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017110507,00-0028116,0.0,0.0,0.0,0.0,8.0,2.0,18.0,5.0,0.0,0.0,0.0,51.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017111210,00-0028116,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017112608,00-0028116,0.0,0.0,0.0,0.0,3.0,1.0,8.0,0.0,0.0,0.0,0.0,52.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
2017121004,00-0028116,0.0,0.0,0.0,0.0,2.0,2.0,27.0,6.0,0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,SF,WR,A.Robinson
