play_id,game_id,posteam,defteam,posteam_score,defteam_score,qtr,time,yardline_100,down,ydstogo,play_type,yards_gained,rush_attempt,pass_attempt,complete_pass,touchdown,interception,safety,fumble,fumble_lost,qb_hit,sack,field_goal_attempt,punt_attempt,run_location,shotgun,no_huddle,pass_location,air_yards,yards_after_catch,epa,wp,wpa,passer_player_id,passer_player_name,receiver_player_id,receiver_player_name,rusher_player_id,rusher_player_name,turnover,first_down
4420,2018111900,LA,KC,38.0,43.0,4,09:52:00,7.0,1.0,7,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,left,6.0,,-0.4132505377908391,0.515182992002952,-0.016097895252171042,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
4442,2018111900,LA,KC,38.0,43.0,4,09:49:00,7.0,2.0,7,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,7.0,,-0.7391058804597037,0.499085096750781,-0.029050754297220368,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
4471,2018111900,LA,KC,38.0,43.0,4,09:44:00,7.0,3.0,7,pass,7,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,7.0,0.0,2.7658808920418885,0.4700343424535606,0.10700096528428256,00-0033106,J.Goff,00-0033895,G.Everett,,,False,False
4528,2018111900,KC,LA,43.0,45.0,4,09:38:00,75.0,1.0,10,pass,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,-2.0,6.0,-0.09779180505416107,0.4317510137650958,-0.0035432543244685033,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
4553,2018111900,KC,LA,43.0,45.0,4,09:00:00,71.0,2.0,6,pass,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,2.0,1.0,-0.17389733415079905,0.4282077594406273,-0.006832005096745919,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,False
4584,2018111900,KC,LA,43.0,45.0,4,08:21:00,68.0,3.0,3,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,4.0,,-1.578122065854387,0.42137575434388136,-0.06602747153309563,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
4606,2018111900,KC,LA,43.0,45.0,4,08:18:00,68.0,4.0,3,punt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,,,0.6065749487439496,0.3553482828107857,0.04675163392301146,,,,,,,False,False
4625,2018111900,LA,KC,45.0,43.0,4,08:09:00,84.0,1.0,10,run,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,0,0,,,,-0.5815830245598945,0.5979000832662028,-0.02223148819970966,,,,,00-0031236,B.Cooks,False,False
4653,2018111900,LA,KC,45.0,43.0,4,07:45:00,84.0,2.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,1,right,0.0,,-0.7153557989406722,0.5756685950664931,-0.03017916574093116,00-0033106,J.Goff,,,,,False,False
4682,2018111900,LA,KC,45.0,43.0,4,07:42:00,84.0,3.0,10,pass,9,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,-3.0,12.0,0.266633650675854,0.545489429325562,0.016755978015029368,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,False
4707,2018111900,LA,KC,45.0,43.0,4,06:44:00,75.0,4.0,1,punt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,,,-0.8375672232930242,0.5622454073405914,-0.02424272677722273,,,,,,,False,False
4727,2018111900,KC,LA,43.0,45.0,4,06:33:00,65.0,1.0,10,run,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,left,1,0,,,,-0.105818223338614,0.4619973194366314,-0.0038578061896548665,,,,,00-0033923,K.Hunt,False,False
4749,2018111900,KC,LA,43.0,45.0,4,05:59:00,61.0,2.0,6,pass,-3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,1,0,,,,-1.0977272943081324,0.4581395132469765,-0.053596769585212416,00-0033873,P.Mahomes,,,,,False,False
4769,2018111900,KC,LA,43.0,45.0,4,05:15:00,64.0,3.0,9,run,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,right,1,0,,,,-0.3770929259372555,0.4045427436617641,-0.02538969010539516,,,,,00-0033873,P.Mahomes,False,False
4808,2018111900,KC,LA,43.0,45.0,4,04:37:00,57.0,4.0,2,pass,18,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,5.0,13.0,2.9444206298251854,0.3791530535563689,0.16285257953656834,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,True
4833,2018111900,KC,LA,43.0,45.0,4,03:51:00,39.0,1.0,10,run,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.3573329969455239,0.5420056330929373,-0.01446023179743472,,,,,00-0033873,P.Mahomes,False,False
4855,2018111900,KC,LA,43.0,45.0,4,03:12:00,37.0,2.0,8,pass,14,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,3.0,11.0,1.0573672208683869,0.5275454012955025,0.06948033071539894,00-0033873,P.Mahomes,00-0032775,D.Robinson,,,False,True
4886,2018111900,KC,LA,43.0,45.0,4,03:05:00,23.0,1.0,10,pass,3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,2.0,1.0,1.0221150748002792,0.5970257320109015,0.06902251316598085,00-0033873,P.Mahomes,00-0030155,D.Harris,,,False,True
4922,2018111900,KC,LA,43.0,45.0,4,02:55:00,10.0,1.0,10,pass,10,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,2.0,8.0,2.295508936141124,0.6660482451768823,0.12960533616601164,00-0033873,P.Mahomes,00-0032128,C.Conley,,,False,False
4979,2018111900,LA,KC,45.0,50.0,4,02:47:00,75.0,1.0,10,run,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,middle,1,0,,,,-0.3259540940977371,0.2420218349413925,-0.043094319658446116,,,,,00-0033106,J.Goff,False,False
5001,2018111900,LA,KC,45.0,50.0,4,02:19:00,74.0,2.0,9,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,18.0,,-0.4691041587654221,0.1989275152829464,-0.030571222669795176,00-0033106,J.Goff,00-0033943,J.Reynolds,,,False,False
5023,2018111900,LA,KC,45.0,50.0,4,02:13:00,74.0,3.0,9,pass,22,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,13.0,9.0,2.047595144922191,0.16835629261315124,0.11739449880528666,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,True
5048,2018111900,LA,KC,45.0,50.0,4,02:07:00,52.0,1.0,10,pass,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,2.0,0.0,-0.24394961355425715,0.2857507914184379,-0.024072854008221845,00-0033106,J.Goff,00-0033895,G.Everett,,,False,False
5085,2018111900,LA,KC,45.0,50.0,4,02:01:00,50.0,2.0,8,pass,10,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,10.0,0.0,0.8495018664970078,0.26167793741021605,-0.013217193800568685,00-0033106,J.Goff,00-0033110,T.Higbee,,,False,False
5116,2018111900,,,,,4,01:56:00,50.0,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0.0,,,,,,,False,False
5133,2018111900,LA,KC,45.0,50.0,4,01:56:00,40.0,1.0,10,pass,40,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,26.0,14.0,4.4849061346636105,0.2484607436096473,0.3731954353998176,00-0033106,J.Goff,00-0033895,G.Everett,,,False,False
5212,2018111900,KC,LA,50.0,52.0,4,01:44:00,74.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,-1.0,,-0.2387502274279609,0.5033896519047439,-0.02658063757146445,00-0033873,P.Mahomes,00-0033923,K.Hunt,,,False,False
5234,2018111900,KC,LA,50.0,52.0,4,01:40:00,74.0,2.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,middle,24.0,,-0.2959300862934037,0.4768090143332795,-0.03519149228073787,00-0033873,P.Mahomes,00-0032775,D.Robinson,,,False,False
5256,2018111900,KC,LA,50.0,52.0,4,01:35:00,74.0,3.0,10,pass,26,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,24.0,2.0,1.6406300404224945,0.4416175220525416,0.16783507728259278,00-0033873,P.Mahomes,00-0033040,T.Hill,,,False,True
5287,2018111900,KC,LA,50.0,52.0,4,01:28:00,48.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0,0,right,22.0,,-3.24823689016786,0.6094525993351344,-0.38722662501796057,00-0033873,P.Mahomes,00-0032128,C.Conley,,,True,False
5337,2018111900,LA,KC,52.0,50.0,4,01:18:00,70.0,1.0,15,pass,4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,left,1.0,3.0,-0.04883874448851233,0.7580253382545101,0.030686603944384275,00-0033106,J.Goff,00-0030431,R.Woods,,,False,False
5385,2018111900,LA,KC,52.0,50.0,4,01:11:00,66.0,2.0,11,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,right,0.0,,-0.3070822662978854,0.7887119421988944,-0.017477423812528925,00-0033106,J.Goff,00-0033110,T.Higbee,,,False,False
5414,2018111900,LA,KC,52.0,50.0,4,01:08:00,66.0,3.0,11,pass,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,-4.0,4.0,-0.4945010381455394,0.7712345183863655,-0.014510626995116294,00-0033106,J.Goff,00-0031236,B.Cooks,,,False,False
5456,2018111900,LA,KC,52.0,50.0,4,01:04:00,66.0,4.0,11,punt,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0,0,,,,-0.4847140336654833,0.7567238913912492,-0.05260655701470685,,,,,,,False,False
5488,2018111900,KC,LA,50.0,52.0,4,00:50:00,88.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,left,10.0,,-0.17194761423813176,0.2958826656234577,-0.03928778991038606,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
5510,2018111900,KC,LA,50.0,52.0,4,00:46:00,88.0,2.0,10,pass,8,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,7.0,1.0,0.19733668449269195,0.2565948757130717,-0.05819575048969905,00-0033873,P.Mahomes,00-0030506,T.Kelce,,,False,False
5535,2018111900,KC,LA,50.0,52.0,4,00:30:00,80.0,3.0,2,pass,6,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,1,left,6.0,0.0,0.3522520543730083,0.1983991252233726,0.005101923203110592,00-0033873,P.Mahomes,00-0032128,C.Conley,,,False,True
5577,2018111900,KC,LA,50.0,52.0,4,00:25:00,74.0,1.0,10,pass,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1,0,right,46.0,,-0.7491873518945491,0.2035010484264832,-0.16219648490967387,00-0033873,P.Mahomes,00-0033040,T.Hill,,,True,False
5604,2018111900,LA,KC,52.0,50.0,4,00:13:00,67.0,1.0,10,qb_kneel,-1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,,,,,0.9586954364831908,0.041304563516809334,,,,,00-0033106,J.Goff,False,False
5626,2018111900,,,,,4,00:00:00,,,0,,0,,,,,,,,,,,,,,0,0,,,,,,0.0,,,,,,,False,False
